Superficie (m2),Nombre Pieces,Nombre Chambres,Prix (Euros),Code Postal,Classe Energetique,Nombre Photos,Etage,Type de Bien,Type Vendeur,Terrasse,Parking,Cave,Ascenseur,Gardien,Renove,Box
25,1,0,425000,75006,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,425000,75012,5,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,425000,75013,6,10,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,425000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,425000,75018,7,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,425000,75011,4,9,3,1,1,-1,-1,1,-1,-1,-1,-1
64,4,3,425000,75013,5,4,1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,425000,75017,7,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,425000,75006,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,425000,75017,1,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,425000,75014,6,10,-1,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,425000,75015,5,6,2,1,1,-1,-1,1,-1,-1,-1,-1
34,1,0,425000,75016,4,6,4,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,425000,75018,4,9,-1,1,1,-1,-1,1,-1,1,-1,-1
38,2,1,425000,75009,0,5,4,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,425000,75013,6,10,1,1,1,-1,-1,1,1,-1,-1,-1
45,2,1,425000,75012,4,5,6,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,425000,75012,5,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,425000,75016,1,10,-1,1,1,-1,-1,-1,1,-1,-1,-1
40,2,1,425000,75015,0,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,425000,75014,0,5,1,1,1,-1,-1,1,1,-1,-1,-1
34,1,0,425000,75009,7,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
42,3,2,425000,75015,0,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
42,3,2,425000,75015,0,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,425000,75016,1,10,-1,1,1,-1,-1,-1,1,-1,-1,-1
40,2,1,425000,75015,0,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,425000,75016,0,8,-1,1,1,-1,-1,1,-1,-1,1,-1
35,1,0,425000,75009,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,425000,75017,0,8,2,1,1,-1,-1,-1,1,-1,-1,-1
41,3,2,425000,75018,6,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,0,425000,75005,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
49,2,1,425000,75013,5,8,-1,1,1,1,-1,-1,-1,-1,-1,-1
35,2,1,425000,75015,5,6,3,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,425000,75017,1,4,3,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,425000,75011,4,9,1,1,1,-1,-1,1,-1,-1,-1,-1
33,1,0,425000,75003,0,8,1,1,1,-1,-1,-1,-1,-1,1,-1
64,4,3,425000,75013,5,6,1,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,425000,75012,6,9,2,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,425250,75013,4,10,-1,1,1,-1,1,1,-1,-1,-1,-1
43,2,1,425700,75018,5,6,3,1,1,1,-1,1,-1,-1,-1,-1
37,2,1,426000,75015,6,6,-1,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,426000,75018,6,10,5,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,426000,75016,0,10,5,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,427000,75014,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,427500,75014,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
40,3,2,427500,75014,5,6,-1,1,1,-1,-1,1,1,-1,-1,-1
40,3,1,427500,75014,0,8,3,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,427500,75014,0,8,3,1,1,-1,-1,1,1,-1,-1,-1
48,2,1,428000,75020,5,6,4,1,1,-1,-1,1,1,-1,-1,-1
40,3,1,428000,75018,5,6,1,1,1,-1,-1,1,1,1,-1,-1
35,2,1,428000,75018,6,10,-1,1,1,-1,1,1,-1,-1,-1,-1
40,2,1,428000,75018,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,428000,75018,7,6,1,1,1,1,-1,-1,1,-1,-1,-1
35,1,0,428000,75016,0,10,4,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,428000,75008,5,6,2,1,1,-1,-1,-1,1,-1,-1,-1
35,1,0,428000,75016,0,10,4,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,428000,75008,5,6,2,1,1,-1,-1,-1,1,-1,-1,-1
37,2,1,428000,75015,0,7,3,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,428000,75015,5,7,4,1,1,-1,-1,-1,1,-1,-1,-1
52,2,1,428000,75019,4,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
48,2,1,428400,75017,0,6,1,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,428500,75018,0,6,4,1,1,-1,-1,-1,1,-1,-1,-1
43,2,1,429000,75018,0,5,6,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,0,428000,75008,5,6,2,1,1,-1,-1,-1,1,-1,-1,-1
48,2,1,428400,75017,0,6,1,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,428500,75018,0,6,4,1,1,-1,-1,-1,1,-1,-1,-1
51,3,2,429000,75020,4,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
43,2,1,429000,75018,0,5,6,1,1,-1,-1,-1,-1,-1,-1,-1
42,3,1,429000,75014,0,6,2,1,1,-1,-1,1,1,-1,-1,-1
50,3,2,429000,75020,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
44,3,2,429000,75015,6,8,2,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,429000,75018,0,4,6,1,1,-1,-1,-1,-1,-1,-1,-1
44,3,2,429000,75015,6,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,429000,75011,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
44,1,0,429000,75011,5,5,4,1,1,1,-1,-1,-1,-1,-1,-1
54,2,1,429000,75019,0,6,1,1,1,-1,-1,1,-1,-1,-1,-1
45,3,2,429000,75015,7,9,-1,1,1,-1,-1,-1,1,-1,-1,-1
50,2,1,429000,75020,5,4,2,1,1,-1,-1,1,-1,-1,-1,-1
56,3,2,429000,75020,5,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,429000,75020,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,429000,75011,0,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
72,3,2,430000,75016,4,10,5,1,1,1,-1,1,-1,-1,-1,-1
33,2,1,430000,75014,7,5,5,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,430000,75002,7,10,6,1,1,-1,-1,1,-1,-1,-1,-1
45,2,1,430000,75018,0,10,6,1,1,-1,-1,1,-1,-1,-1,-1
70,3,2,430000,75013,0,0,2,1,1,-1,1,1,-1,-1,-1,-1
31,2,1,430000,75018,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,430000,75017,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,430000,75015,0,7,1,1,1,-1,-1,1,1,-1,-1,-1
23,1,0,430000,75008,0,10,6,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,430000,75010,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,430000,75014,5,9,-1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,430000,75017,5,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,430000,75015,0,10,1,1,1,-1,-1,-1,1,-1,-1,-1
37,2,1,430000,75014,6,5,3,1,1,-1,-1,1,1,-1,-1,-1
38,2,1,430000,75017,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,430000,75014,4,6,5,1,1,-1,1,1,1,-1,-1,-1
35,2,1,430000,75002,4,7,2,1,1,-1,-1,-1,1,-1,-1,-1
40,2,1,430000,75020,0,10,3,1,1,-1,-1,1,-1,-1,1,-1
37,2,1,430000,75018,5,9,3,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,430000,75017,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,430000,75017,7,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
48,3,2,430000,75018,4,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,430000,75010,7,10,2,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,430000,75014,6,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
43,3,2,430000,75012,0,9,2,1,1,-1,-1,1,-1,-1,-1,-1
47,2,1,430000,75015,0,10,1,1,1,-1,-1,-1,1,-1,-1,-1
38,2,1,430000,75015,0,10,4,1,1,1,-1,1,-1,-1,-1,-1
36,2,1,430000,75017,5,8,1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,430000,75014,7,7,4,1,1,-1,-1,1,-1,-1,-1,-1
72,3,2,430000,75016,4,10,5,1,1,1,-1,1,-1,-1,-1,-1
40,2,1,430000,75020,0,10,3,1,1,-1,-1,1,-1,-1,1,-1
37,2,1,430000,75018,5,9,3,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,430000,75017,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,430000,75014,5,9,-1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,430000,75017,5,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
23,1,0,430000,75008,0,10,6,1,1,-1,-1,1,-1,-1,-1,-1
43,3,2,430000,75010,0,7,2,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,430000,75014,0,10,5,1,1,-1,-1,1,-1,-1,-1,-1
35,1,0,430000,75018,0,1,3,1,1,-1,-1,-1,1,-1,-1,-1
39,2,1,430000,75015,0,7,1,1,1,-1,-1,1,1,-1,-1,-1
55,2,1,430000,75020,6,5,5,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,430000,75011,0,5,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,430000,75018,0,1,3,1,1,-1,-1,-1,1,-1,-1,-1
55,2,1,430000,75020,6,5,5,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,430000,75010,7,5,2,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,430000,75020,6,10,4,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,430000,75015,0,10,4,1,1,1,-1,1,-1,-1,-1,-1
42,2,1,430000,75014,0,10,5,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,430000,75015,0,1,2,1,1,-1,-1,1,-1,-1,1,-1
46,2,1,430000,75019,0,6,5,1,1,-1,-1,-1,-1,-1,1,-1
43,3,2,430000,75009,0,8,-1,1,1,1,-1,-1,-1,-1,-1,-1
37,2,1,430000,75014,1,3,3,1,1,-1,-1,1,1,-1,-1,-1
32,1,0,430000,75001,5,7,2,1,1,-1,-1,-1,1,-1,-1,-1
46,2,1,430000,75015,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,430000,75012,0,2,4,1,1,-1,-1,1,-1,-1,-1,-1
35,3,2,430000,75012,7,10,3,1,1,1,-1,1,-1,-1,-1,-1
38,2,1,430000,75014,6,8,2,1,1,-1,-1,1,1,-1,-1,-1
43,2,1,430000,75015,5,8,5,1,1,-1,-1,1,-1,-1,-1,-1
35,3,1,430000,75012,7,3,3,1,1,1,-1,1,-1,-1,-1,-1
41,1,0,430000,75016,6,8,4,1,1,-1,-1,-1,-1,-1,-1,-1
25,2,1,430000,75005,0,7,6,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,430500,75017,5,6,1,1,1,-1,-1,1,-1,-1,-1,-1
27,2,1,431000,75004,7,9,5,1,1,-1,-1,1,-1,-1,-1,-1
41,1,0,431000,75015,0,10,-1,1,1,-1,-1,1,1,1,-1,-1
48,2,1,431600,75013,5,10,5,1,1,-1,-1,1,1,-1,-1,-1
48,2,1,431600,75013,5,10,5,1,1,-1,-1,1,1,-1,-1,-1
48,2,1,431600,75013,5,9,5,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,432000,75011,6,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,432000,75018,5,5,3,1,1,-1,-1,-1,1,-1,-1,-1
37,2,1,432000,75010,6,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,432000,75017,0,8,2,1,1,-1,-1,1,-1,1,-1,-1
37,2,1,432000,75015,0,1,-1,1,1,-1,1,1,1,-1,-1,-1
36,2,1,432000,75014,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,432600,75016,0,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,432600,75016,0,7,1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,433000,75016,0,10,5,1,1,-1,-1,1,-1,-1,-1,-1
33,1,0,434000,75010,5,6,5,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,434000,75015,5,5,4,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,434000,75005,5,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,434000,75010,5,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,434600,75012,5,8,6,1,1,-1,-1,1,-1,-1,-1,-1
46,3,2,434900,75020,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,434600,75012,5,8,6,1,1,-1,-1,1,-1,-1,-1,-1
47,3,2,434900,75020,6,6,4,1,1,-1,-1,1,-1,-1,-1,-1
46,3,2,434900,75020,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,435000,75004,0,0,2,1,1,-1,-1,-1,-1,-1,-1,-1
42,3,2,435000,75018,5,8,1,1,1,-1,-1,1,1,-1,-1,-1
42,3,2,435000,75018,5,8,1,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,435000,75017,0,4,-1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,435000,75010,5,6,1,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,435000,75014,5,8,5,1,1,-1,-1,1,-1,-1,-1,-1
28,1,0,435000,75005,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
41,1,0,435000,75015,4,6,5,1,1,-1,-1,-1,1,-1,-1,-1
38,2,1,435000,75011,0,5,-1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,435000,75019,0,6,2,1,1,1,-1,-1,-1,-1,-1,-1
42,3,2,435000,75018,5,8,1,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,435000,75010,0,7,2,1,1,-1,-1,-1,1,-1,-1,-1
34,2,0,435000,75116,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,435000,75015,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,435000,75014,0,6,3,1,1,-1,-1,1,-1,-1,-1,-1
36,1,0,435000,75005,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,1,0,435000,75016,4,10,4,1,1,1,-1,-1,-1,-1,-1,-1
43,2,1,435000,75012,7,5,2,1,1,-1,-1,-1,1,-1,-1,-1
36,1,0,435000,75005,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,435000,75014,5,8,5,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,435000,75010,5,6,1,1,1,-1,-1,1,1,-1,-1,-1
47,3,2,435000,75014,6,9,2,1,1,1,-1,1,-1,-1,-1,-1
39,2,1,435000,75006,7,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,435000,75010,0,7,2,1,1,-1,-1,-1,1,-1,-1,-1
34,2,0,435000,75116,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,435000,75015,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,435000,75014,0,6,3,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,435000,75016,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,435000,75012,6,3,5,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,435000,75017,5,10,2,1,1,-1,-1,1,1,-1,-1,-1
42,3,2,435000,75018,5,6,1,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,435000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,435000,75014,3,5,1,1,1,-1,-1,1,1,-1,-1,-1
41,1,0,435000,75015,4,6,5,1,1,-1,-1,-1,1,-1,-1,-1
40,2,1,435000,75015,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
47,3,2,435000,75020,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,435000,75018,7,6,1,1,1,-1,-1,1,-1,-1,-1,-1
41,1,0,435000,75015,4,10,5,1,1,-1,-1,1,-1,-1,-1,-1
39,2,1,435000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,435000,75013,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,435000,75016,0,10,1,1,1,-1,-1,-1,-1,1,-1,-1
42,3,2,435000,75018,5,7,1,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,435000,75016,3,1,1,1,1,-1,-1,-1,-1,1,-1,-1
34,2,1,435000,75016,0,10,1,1,1,-1,-1,-1,-1,1,-1,-1
49,2,1,435000,75018,7,9,1,1,1,-1,-1,1,-1,-1,-1,-1
47,3,2,435000,75020,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,435000,75014,0,5,2,1,1,-1,-1,-1,1,-1,-1,-1
36,2,1,435000,75019,0,2,1,1,1,-1,-1,1,1,-1,1,-1
32,1,0,435120,75004,7,6,2,1,1,-1,-1,-1,1,-1,-1,-1
46,2,1,435750,75015,4,6,1,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,435750,75019,5,10,6,1,1,1,-1,-1,-1,-1,-1,-1
43,2,2,435900,75013,3,10,3,1,1,-1,-1,1,-1,-1,-1,-1
56,3,2,436000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
33,2,1,436000,75017,4,6,2,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436000,75012,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,436000,75018,6,8,6,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436650,75015,0,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436750,75012,7,10,2,1,1,-1,-1,-1,1,-1,-1,-1
49,3,0,436800,75018,7,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,437000,75015,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
46,2,1,437000,75017,0,8,-1,1,1,-1,-1,-1,-1,1,-1,-1
48,2,1,437000,75017,4,9,-1,1,1,-1,-1,1,1,-1,-1,-1
50,2,1,437000,75017,4,10,-1,1,1,-1,-1,-1,1,1,-1,-1
36,1,0,437000,75015,0,10,-1,1,1,-1,-1,1,1,1,-1,-1
38,2,1,437000,75010,5,10,7,1,1,-1,-1,-1,1,-1,-1,-1
38,2,1,437000,75019,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
67,3,2,437520,75013,0,5,8,1,1,-1,1,1,-1,-1,-1,-1
31,1,0,438000,75020,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
31,1,0,438000,75020,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
46,2,1,438000,75018,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,438000,75012,4,7,2,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,438600,75005,0,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
49,2,1,438900,75013,2,6,6,1,1,-1,1,1,-1,-1,-1,-1
36,2,1,439000,75116,0,5,1,1,1,-1,-1,-1,1,1,-1,-1
41,2,1,439000,75010,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,439000,75017,5,9,-1,1,1,-1,-1,1,-1,1,-1,-1
54,3,2,439000,75020,7,6,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,435000,75020,4,10,2,1,1,-1,1,1,1,1,-1,-1
40,2,1,435000,75016,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
41,2,1,435000,75012,6,3,5,1,1,-1,-1,1,1,1,-1,-1
36,1,0,435000,75005,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,435000,75014,5,8,5,1,1,-1,-1,1,-1,-1,-1,-1
46,2,1,435000,75015,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,435000,75010,5,6,1,1,1,-1,-1,1,1,-1,-1,-1
41,1,0,435000,75015,4,6,5,1,1,-1,-1,-1,1,1,-1,-1
28,1,0,435000,75005,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,435000,75019,0,6,2,1,1,1,-1,1,-1,-1,-1,-1
40,2,1,435000,75010,0,7,2,1,1,-1,-1,-1,1,-1,-1,-1
32,1,0,435120,75004,7,6,2,1,1,-1,-1,-1,1,-1,-1,-1
49,2,1,435750,75019,5,10,6,1,1,1,-1,1,1,-1,-1,-1
46,2,1,435750,75015,4,6,1,1,1,-1,-1,1,1,-1,-1,-1
43,2,2,435900,75013,3,10,3,1,1,-1,-1,1,1,1,-1,-1
33,2,1,436000,75017,4,6,2,1,1,-1,-1,1,1,-1,-1,-1
56,3,2,436000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436000,75012,4,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,436000,75018,6,8,6,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436650,75015,0,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
43,2,1,436750,75012,7,10,2,1,1,-1,-1,-1,1,-1,-1,-1
49,3,0,436800,75018,7,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,437000,75015,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
50,2,1,437000,75017,4,10,-1,1,1,-1,-1,-1,1,1,-1,-1
38,2,1,437000,75010,5,10,7,1,1,-1,-1,-1,1,-1,-1,-1
38,2,1,437000,75019,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
36,1,0,437000,75015,0,10,-1,1,1,-1,-1,1,1,1,-1,-1
48,2,1,437000,75017,4,9,-1,1,1,-1,-1,1,1,1,-1,-1
46,2,1,437000,75017,0,8,-1,1,1,-1,-1,-1,-1,1,-1,-1
67,3,2,437520,75013,0,5,8,1,1,-1,1,1,1,1,-1,-1
31,1,0,438000,75020,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,438000,75012,4,7,2,1,1,-1,-1,1,-1,-1,-1,-1
31,1,0,438000,75020,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
46,2,1,438000,75018,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,438600,75005,0,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
49,2,1,438900,75013,2,6,6,1,1,-1,1,1,1,1,-1,-1
36,2,1,439000,75116,0,5,1,1,1,-1,-1,-1,1,1,-1,-1
41,2,1,439000,75010,0,10,1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,439000,75015,4,4,1,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,439000,75002,3,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,439000,75012,6,10,5,1,1,-1,-1,1,1,1,-1,-1
67,4,3,439000,75013,0,6,4,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,439000,75010,0,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,439000,75003,3,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,3,2,439000,75018,5,9,6,1,1,1,-1,1,1,-1,-1,-1
42,2,1,439000,75015,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
24,1,0,439000,75006,0,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,439000,75002,3,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,439000,75116,0,5,1,1,1,-1,-1,-1,1,1,-1,-1
42,2,1,439000,75015,5,9,2,1,1,1,1,1,1,-1,-1,-1
44,2,1,439000,75017,0,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,439000,75015,5,9,2,1,1,1,1,1,1,1,-1,-1
35,2,1,439000,75009,5,10,2,1,1,-1,-1,-1,-1,-1,1,-1
44,2,1,439000,75019,0,8,3,1,1,1,1,1,1,-1,-1,-1
48,2,1,439000,75019,4,10,8,1,1,1,1,1,1,1,-1,-1
45,3,1,439000,75019,0,1,-1,1,1,-1,-1,1,1,1,-1,-1
43,2,1,439000,75017,5,9,-1,1,1,-1,-1,1,-1,1,-1,-1
54,3,2,439000,75020,7,6,1,1,1,-1,-1,1,1,-1,-1,-1
54,3,2,439800,75015,5,8,-1,1,1,-1,-1,-1,1,1,-1,-1
47,3,2,439950,75015,4,6,1,1,1,-1,-1,1,1,1,-1,-1
49,2,1,440000,75014,4,4,-1,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,440000,75014,4,4,-1,1,1,-1,-1,1,-1,-1,-1,-1
38,3,2,440000,75009,0,9,6,1,1,-1,-1,1,-1,-1,-1,-1
39,1,0,440000,75015,3,10,4,1,1,-1,-1,-1,1,1,-1,-1
31,1,0,440000,75003,3,10,3,1,1,1,-1,-1,1,1,-1,-1
42,2,1,440000,75014,0,7,4,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,440000,75015,4,7,3,1,1,-1,-1,1,1,1,-1,-1
39,2,1,440000,75018,0,1,2,1,1,-1,-1,-1,1,1,-1,-1
43,2,1,440000,75009,0,10,6,1,1,-1,-1,1,1,1,-1,-1
37,2,1,440000,75014,7,8,2,1,1,-1,-1,1,-1,-1,-1,-1
54,2,1,440000,75015,5,8,6,1,1,-1,-1,-1,1,1,-1,-1
52,2,1,440000,75019,5,10,9,1,1,1,1,1,1,1,-1,-1
42,3,1,440000,75012,5,6,4,1,1,1,-1,1,1,1,-1,-1
35,1,0,440000,75016,5,4,2,1,1,1,-1,1,1,-1,-1,-1
49,3,1,440000,75014,0,7,-1,1,1,-1,-1,1,-1,-1,-1,-1
38,3,2,440000,75009,7,7,6,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,440000,75009,7,7,1,1,1,-1,-1,1,-1,1,-1,-1
32,2,1,440000,75012,0,2,4,1,1,-1,-1,1,1,-1,-1,-1
26,2,1,440000,75007,0,10,7,1,1,-1,-1,-1,1,1,1,-1
34,1,0,440000,75008,0,7,2,1,1,-1,1,1,1,1,-1,-1
39,1,0,440000,75015,3,8,6,1,1,-1,-1,-1,1,1,-1,-1
46,2,1,440000,75013,6,9,2,1,1,-1,-1,1,-1,-1,-1,-1
38,2,2,440000,75014,7,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,440000,75011,4,3,-1,1,1,-1,-1,1,-1,-1,-1,-1
80,3,2,440000,75012,4,3,4,1,1,1,-1,1,1,-1,-1,-1
38,2,1,440000,75010,4,8,2,1,1,-1,-1,1,-1,1,-1,-1
30,1,0,440000,75003,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
54,2,1,440000,75019,6,10,3,1,1,1,1,1,1,1,-1,-1
